crop,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,light,yield
Maize,83.16096339192703,36.28299715705772,43.86608915142439,22.31973575383611,50.58614509719987,6.292779633548967,83.48657553333153,61.53711234053533,1108.819503255836,Medium
Rice,95.1469880906766,41.056850593286924,44.44461096756548,26.59329339828302,45.69489645740312,6.873440950253874,37.579490228805724,57.547769744290456,1157.9880266106554,Medium
Tomato,109.01736432972648,56.834467690395364,63.783842708895705,16.64475605041063,84.53333153833232,8.35822861937941,36.24632602299263,29.873893314281077,989.7557592058336,Medium
Tomato,113.09203607872067,53.545092150553764,66.27636808145643,34.5747089316434,49.942677516239975,7.9004747099943895,64.17370448140232,63.481856714440625,1748.394328955223,Medium
Cotton,95.59311717876032,49.06571311146227,50.30047593959478,34.878956317885795,62.515521981049176,6.6877762215208865,95.4237031654632,79.58428613022127,849.8988528755649,Medium
Sugarcane,144.7569370077941,70.7442084594921,87.84211218571811,22.378900970545963,73.84156466753434,6.625796413130319,39.405951983585716,55.07707402011734,630.8362082625841,Medium
Sugarcane,153.27539008815262,70.65778307345408,92.03506284786125,32.44087057081661,78.02625448682602,6.477506784534997,78.56017924230225,78.52444145259395,827.8226922808444,High
Tomato,115.11525186735071,54.06889202262594,67.11021664142984,39.58976979960829,88.22124247223967,5.9810977297147225,54.74884331494712,42.65456583745486,1151.5082774724376,Low
Wheat,115.74510785373523,61.00149673195369,81.5187509987789,29.652763397453377,83.05046406981054,7.738451511480363,5.060138712180473,78.01324224111985,840.547751423403,Medium
Sugarcane,150.18330514195716,69.2426103950623,87.46631645146603,23.392659771748384,75.13827660344103,6.072148030689385,91.28607116579502,50.29744412106592,988.3652497239925,Medium
Rice,85.9639216125778,41.884267681571316,41.39049637256173,21.8166997567036,40.18583657446268,7.6594909352498615,83.38093088728617,45.677634819297396,1346.3269655500483,Medium
Maize,80.9200285365622,39.242876144091035,45.46360661023844,18.445074692031696,76.91523671875498,8.437529491600175,53.19726586169528,33.915502542672954,1437.9256263193975,Low
Rice,93.5905039443701,41.3288882136974,42.77203962003594,25.041129430301048,50.274046257476954,7.373201462416489,67.93587899216466,51.68929207632499,560.779288159505,Medium
Rice,83.01093998757683,38.259118221141286,45.20343142433823,38.06124232959092,79.22403478165373,7.253402254175125,90.25225390162929,73.89358192714587,1575.1646822513394,Medium
Sugarcane,154.72748652329696,69.84120723722901,90.57006948419873,22.28257021762876,84.47223931860039,8.260813592804617,42.74938719943202,43.728292516859504,1703.3319784569526,Medium
Tomato,102.48060046322342,54.8711367065563,64.99454310655013,34.859159960555864,75.90499130096671,6.196446640429749,43.67065856894923,75.58997361736448,766.4838617792584,Medium
Sugarcane,155.4444231048253,68.33083884504568,92.00120681703254,22.68431798010112,78.05958871312095,7.7588457989893325,15.148211302995819,46.03830822578772,1224.2262415256166,High
Wheat,125.77969983105334,58.807955207001626,78.19813811030126,17.29583269637901,74.05323126231032,5.991128957527151,7.65863438616149,63.15974113487451,1868.0898467315112,High
Sugarcane,151.17658584242318,70.11301534885854,93.11669992028395,26.1329904555938,43.32012139332816,7.892798048469365,3.499884126398567,65.54275887771053,534.3823597244555,High
Cotton,103.52216986873358,53.430208108687665,51.789873200709614,15.862345721714847,57.91679196603437,8.377987324701602,94.93363085249241,20.729357848535063,802.1601948835494,Low
Wheat,133.7938862390552,59.45670089518635,78.65733779307071,20.703060083008204,90.57919364525549,7.608540121530547,76.85963944902751,44.507363281976424,1863.765522395842,Medium
Rice,92.2651982828603,44.14623605359875,43.52173234944395,33.52044144830288,86.00452429427871,5.66421890772981,77.60489588693802,59.89092132022249,604.2616947727898,Medium
Sugarcane,150.70447140029253,69.76718481137091,87.72392938282076,31.810038719910263,66.88393081226826,5.767843228837448,38.74416173552348,26.140297665985152,786.1256046850718,Medium
Wheat,117.31913390549667,57.984444419460715,81.65177076335193,28.50817168105138,78.80819477503879,6.573031273917323,75.16307935672674,60.33046849334603,1189.6910199122917,High
Potato,93.14614701669746,44.85530504969866,55.10404130087924,24.109207352502004,91.62301736871001,7.488409259127208,84.43335491993376,69.78039976240561,1068.7089736588887,Medium
Sugarcane,152.09769146713037,70.65563983572544,89.42983687455589,30.991111048396753,41.90975774515087,7.571845600452481,52.80338828038271,38.75680814930172,1721.9816758910758,Medium
Tomato,110.59728336702894,57.378389944187894,65.57432175520555,32.7456768729969,69.00898467110754,7.043659274001341,8.747960575092806,62.63018165730182,1866.8677336314497,Medium
Tomato,106.95585853769005,53.77130680254815,65.31529485373699,37.99916307159106,94.54889385251715,6.361899400110294,69.73145402967293,58.811371014674556,1233.4041753144666,Medium
Potato,99.08040522056969,47.35268811234291,52.455524745536074,15.55862334415728,84.47934682869919,6.973415607087481,30.683813070261834,26.625573940737056,594.0823863520826,Medium
Rice,89.17212189256206,45.067930358076396,45.06621201121968,34.95505334953318,51.15624367443741,6.415508506135992,49.47768434736622,32.123918934846984,1893.2514481306887,Low
Cotton,100.44395911158901,46.838313084915164,48.21879920229573,26.329335297347058,88.06489813318419,7.211658564849916,87.8335605887587,32.73169203014393,750.460810508831,Medium
Rice,89.79133772350578,40.1163509125932,42.99869491580596,21.306485262189277,90.10860411006288,6.6954774828192605,63.38724460520792,75.9186722129457,1975.5377876257648,Medium
Rice,87.69127479326936,39.391993644326725,45.25286743349206,32.70897340096653,76.32125421492393,5.8428840434271505,29.10788813756463,28.419229643522904,1764.4586030728447,Medium
Maize,82.06283992855502,32.790260826428984,45.17540699544866,35.02888993252893,54.5525069122801,6.130158760537916,78.39169288465484,64.5817095900436,1521.4668938176455,Medium
Potato,99.21262678915096,48.766523133733486,50.54263963114929,26.552873067543807,63.55883146778511,7.094194920988967,27.358426781437075,80.24127090243772,1235.3451221929029,High
Maize,75.10202862073736,34.17312239524698,46.899400768555736,37.09443645521466,45.96740897887411,6.785050851439452,46.472195619874945,83.54499888904397,1516.9970228638767,Medium
Sugarcane,147.93402207894084,71.21028655991073,87.87125206464708,25.122841736770916,89.46464576071503,5.998193333205822,66.31958253483397,33.29317408613706,1123.6235787982487,High
Rice,87.58928694497651,43.014331518431106,44.51306380197342,21.000960469103745,80.1006805977182,6.255724796102265,39.529249795067166,83.90554884424154,867.2175969262034,Low
Sugarcane,140.69091914268253,69.6761718921899,93.14509380972211,26.184211949796804,88.0476806310393,7.0510775866564295,14.425326907781077,60.4489394294467,1193.3464488617037,High
Wheat,127.70053911872016,61.93699760524975,81.0415886113855,37.77712828935121,84.71978302626007,6.415327570636246,58.66430124456345,79.4629846974298,980.9970893342748,Medium
Maize,79.21873384428437,35.619638211141854,44.95250667544579,29.93410187401377,48.82054058078562,6.3681343026157835,61.462478267941556,55.72096926361585,1676.5459181617491,Medium
Wheat,115.77661368353375,60.123469352920594,80.3463952854175,36.30875291709585,78.91461692880705,7.365649484364799,49.60328899414148,39.41445894791873,678.8673669788918,Medium
Rice,89.66726779606456,43.41568771646588,44.42868942951586,20.817705009721788,41.913173947230376,7.879332025084663,59.58836376690099,53.404877538593645,551.5150765298275,Low
Rice,86.53926474811963,44.58036127755721,41.758231521625476,16.772698058296044,82.21286824674502,5.713758055964095,92.2120435961218,23.31331232645799,1218.9879166572732,Medium
Rice,87.06645045925606,42.19376001569711,40.52958546896304,23.9793396969689,61.08433988458724,6.9247850590851545,60.02904427284631,57.11354741238295,558.4871070574926,Medium
Potato,94.2620734990547,45.87620279059099,55.328018217706756,32.622823206103604,77.33976919902148,7.336328732502575,14.623225212820856,74.3936181361949,1138.432343628223,Low
Potato,94.74599940783443,43.91283571290638,53.93574124520449,24.60400457731204,90.02124096023398,8.010710335949964,66.504811238256,37.34224583599634,675.5622240326652,Medium
Potato,93.39687761846594,43.78495818015858,53.56806555363212,18.405694457961225,49.95943862693676,7.395946278949919,61.57897989801244,55.79977221418994,875.7521370439094,Medium
Potato,97.37685216926792,45.50424100330547,53.50965439038968,20.821599744771028,70.92548602689658,8.32797922931826,51.22827298861168,27.32792373278526,1441.674760574507,Low
Potato,103.08980571477443,42.604805724441256,51.84149404513501,23.36115467195812,58.7851464307747,8.37797171352464,79.8613015923451,49.805670146161006,799.7313805120461,Low
Maize,79.838943000068,36.410662663132506,46.927245271578634,32.403828563501435,53.46175329180717,7.446544986083545,61.91593727202008,73.35483813261476,767.1988954950498,Medium
Maize,80.17166043076385,34.67627046928454,45.51640546940227,37.147068439293605,52.907594308688765,5.8403815045743075,5.341667193451061,59.539344893223294,1573.0298187503083,Low
Rice,94.71856938612962,44.02638534789429,44.51583035629517,21.933073549026943,51.29041961408354,6.592671801179511,65.0156220738494,76.00906910264294,698.1181735209756,Medium
Cotton,95.3006638998926,47.89345339875966,46.76502044151685,16.82399659782387,80.19192660193147,6.397240634966234,45.23741770233006,28.298331273849847,1703.8224550918694,Medium
Potato,87.80663001304494,47.49411029490733,58.29584033058949,16.687530721809686,51.944048377604325,6.887749559948341,60.42409640970987,42.04576341775109,947.586382804821,Medium
Maize,89.59630545840646,36.491713036197154,44.6307780111259,19.42158030234789,76.41700418698369,5.973839117265304,90.41636839560749,34.991251967991865,937.1033994323673,Low
Tomato,112.32429371544592,54.630412510014835,62.67182082084278,34.926572080055735,45.15010800961012,6.046939970780919,97.38402649752148,52.884627097445154,566.4645233129454,Low
Sugarcane,143.82110791684752,69.69469799767604,88.98893900437479,25.476459966577384,77.5362008477125,6.560195060222963,62.8669926698293,77.54337617876797,1696.0599031617162,High
Potato,90.25002148240152,43.894498425867354,53.455702072576116,32.190127524844826,59.209569821620136,7.035483281987664,93.38670398513199,22.427856263027834,1250.3967612161928,Medium
Sugarcane,158.57300791767096,69.80191141374728,89.0228280233178,18.111020269023605,69.15961233719177,6.644407191981498,13.792298976370333,83.81811864771456,1054.6330839201532,High
Wheat,114.20557838863213,59.93594393299155,80.30658800376204,21.175546758697138,53.400969978754325,8.370928569130932,46.177330431129135,21.9126943225448,1009.7640727247102,Medium
Potato,93.41851731817577,47.3173340466826,56.01617542884157,35.55457264541835,82.82586830912001,8.169992447743397,92.81321860154439,35.47793464280372,1135.7868412539074,Low
Potato,89.751154153614,42.98272973929522,54.889529509556645,18.58245857535813,47.41654993852981,6.268938139782837,97.35071835735695,44.70759582684667,1348.9922574037878,Low
Wheat,119.13774618985855,62.036476422197275,81.24739413511595,18.55267399581456,54.26653840814707,7.138743902808665,23.75230418480688,64.14330293105677,1237.2369533892838,Medium
Sugarcane,147.85878787936076,68.58868943516076,90.44820491479132,25.64932580549783,50.45979745381959,6.164469175060427,44.304000855601146,69.9344736368713,897.0942439984383,High
Wheat,127.33687994163839,58.406774860744044,80.04002761000322,32.51829700908163,87.05935113967324,6.90131107694281,83.49740733648903,31.545288264588145,738.7513017197217,High
Sugarcane,143.7501907030206,68.58450333115623,86.4371666999335,20.51995044941002,79.3659221450257,7.065366451412032,52.05998168029811,24.791138213695845,1268.291715139409,High
Sugarcane,153.4135282387345,70.22356926265971,90.03928891192169,32.92967224313179,80.97940941392199,8.214930645345044,0.44016090037862776,20.02146035186597,1208.395191192823,Medium
Sugarcane,142.59216639063072,70.31690478319257,88.74974124435087,36.424220883224166,73.45734513127681,7.5209000645153825,29.167374961019664,49.72412816071943,1118.4763671246874,High
Rice,99.64634998310642,41.7944650770248,42.70831113405562,35.225463556667435,67.79344265374289,7.608097098451696,74.57513299842769,36.475494180788104,1813.5490594138482,Low
Sugarcane,155.19337756548228,69.60138505546595,91.27972346914903,39.307339603058324,61.299399675025384,6.428965823141383,3.065949015019731,29.751258516341036,1343.021981814536,Medium
Cotton,98.19979113083775,51.86752415049984,51.30170036002454,18.79266538759746,71.18227616013456,7.793298587110576,75.75838327190574,54.166074448967755,1437.1091898596871,Medium
Rice,87.79149647134528,44.28490107495343,46.57538146211618,30.715987249089196,91.41591411963795,6.270232262303674,61.124937283372674,41.10681483450426,825.3997702736292,Low
Cotton,99.4332260294635,50.26310328035499,49.37874152032624,34.46170849787963,43.83989658170591,7.1700870124625595,24.787557232395073,35.82396621186841,1986.0875828714077,Medium
Potato,96.27492366238869,47.38708494200988,55.695521296453784,38.65434261990863,55.473622232510024,7.285958637348685,69.01313479368922,45.540924826807434,1819.5619736060798,Medium
Maize,76.3109698324993,34.00196832976483,45.191765398256344,29.856339179997967,71.28321254597962,5.849645090300662,56.99873195387431,30.946916942334166,1495.5712481772034,Low
Sugarcane,157.11632460532832,69.73321935577675,87.22702115861752,23.44753564437658,94.89961058408558,7.976243312721432,88.39018149601085,80.9085511817754,1011.4038204712934,High
Potato,95.58259400586896,44.90769627551568,54.6751640296211,32.64831347915158,70.41902090519685,7.110435650808352,71.79213233927192,33.46679567313858,738.5376961496398,Medium
Potato,81.82080515243398,43.2212594675503,56.004278258602206,17.81011778194872,64.85222658238322,6.077233113661418,89.41075983979475,82.69771207710744,1218.0525228355252,Medium
Sugarcane,150.63183885381167,67.56600073441048,88.41250333391078,24.837316777965242,43.09484693180908,6.798014601753083,77.7901494487037,56.008183548098266,1471.1631827243045,High
Potato,87.2539877742608,48.00842580137046,57.386484550282866,26.905820337929057,94.32753326754172,6.8188516900265945,64.9580944617839,23.273594934570728,1480.0098866282162,Medium
Rice,92.93599344911777,40.9755862214543,46.332170085976614,36.503011034935334,94.27739363916189,6.2484507595923455,18.090248745791293,50.02989228160665,552.6069192177988,Medium
Sugarcane,146.4609459950166,69.13458474412583,87.70678960730895,37.73846424783471,76.90568611646785,7.437055975522722,55.94021158982409,22.975462062867166,1897.8836535283804,High
